monthly_data_usage,number_of_calls,call_duration,rakuten_fashion_usage,rakuten_recipe_usage,streaming_quality_preference,monthly_expense
48.79260397312673,101,85.57372589057863,8.023130713561322,26.593588325250828,480p,116.19258053531132
25.815017415059767,266,22.71795570235149,3.5245972821572327,43.680926436860766,1080p,72.20183040035468
16.1478236470623,213,83.704112524294,9.282335245062152,49.77844502453439,1080p,56.316058546554
39.759309738435185,178,27.927608845441043,33.21096924944841,29.135722467234075,720p,96.21138036141448
13.541612563103712,87,64.28819100587077,44.084530592175405,40.623691052208585,1080p,42.8620442267945
21.948571035281805,40,69.4150573509831,40.70628427955809,16.347051216833762,720p,57.83864780566192
3.9228190671132976,75,51.265475314505295,34.25671549372421,15.287197872364555,720p,21.722185665677127
1.2675371707728755,45,30.531067669673128,5.521593170555134,20.13518604972801,4K,12.838181108513064
48.132420733896254,159,21.264437637109612,14.459372314797491,33.625363133682455,720p,111.34128523150348
41.79900602561029,79,3.318935456242622,15.490343766123448,34.10958446275494,4K,92.87990559684485
34.798710304684896,85,30.39464012407238,12.49784731988106,15.76197173247254,1080p,81.88688462177703
20.447647220713495,91,65.3162790531283,25.750282985486155,6.660496206831434,720p,56.97692234673982
8.664716003542289,147,93.83048184484826,26.77769074398363,31.619812823275428,720p,39.062480191569406
7.8218521335543025,160,87.1204482263052,17.84429875855551,6.416293109438226,480p,37.35574908973912
12.512144908229766,201,76.60647765353026,17.6894579368218,28.924625411466504,720p,47.73493758181256
27.461333235306025,241,78.84473432532987,41.42777989530407,34.67110640281545,720p,79.85713990314504
35.72979613500312,1,66.49849034759953,39.46464241598428,35.03057481972258,480p,83.15944130476619
33.009868835886564,224,26.0286857566003,15.389791584037283,37.673605532979835,480p,84.82260624743316
13.996694847297142,288,90.71950307058299,45.68942219366296,43.642971078283225,1080p,56.465340001652585
47.743264033159704,232,67.0732311905834,47.6407508501253,24.997949598239423,720p,118.79385118537775
36.89484583478843,76,56.04406309804399,16.33712710150204,36.51245947647856,1080p,88.19409797938125
27.717702625570034,115,11.098946921348107,17.721247439652743,30.958636768291836,1080p,67.29529994327488
30.58603731171761,153,44.70555438064254,25.28170767109794,9.331996989884129,480p,78.29263006149948
20.980003121389494,102,46.03582712019263,47.056040626683675,1.2844822434704084,4K,56.66358895479825
12.386549475057873,193,86.45636095226699,43.815971657115576,14.227069283846689,1080p,48.06873504534244
17.798633932563078,165,54.66482201877885,5.12839812917949,22.15168531688097,4K,54.313750067004044
37.892305523218454,89,38.04005489704097,19.63653716357081,30.855297221432814,720p,89.038616536141
0.7196744314877934,173,97.68003285106593,27.668559487488594,42.497966525160265,480p,24.85735214808218
5.803632025345812,121,11.072059332631568,25.156623627577,9.812285835308282,720p,23.764469983954783
2.3001321010876374,142,42.25484283119446,9.693153396844634,6.277489494923855,720p,20.925748485294722
2.0364401159485066,105,4.202467517140529,42.940838558407734,48.173997373716375,480p,14.743126983611067
42.77302920055036,122,73.99041207669303,33.84703914984187,5.402227968820355,720p,104.04509960877002
35.18289296900118,8,91.80765521991506,41.89541874259018,23.92455350535946,480p,84.94655145999387
23.70869145436626,261,28.003732955048942,42.93821396747361,29.278186439665095,4K,68.26775620423741
4.891708032550074,72,85.83416767991208,37.41779268328699,27.068721045371912,720p,26.96683283309136
24.58079375584162,222,29.221823046189776,21.960530062485866,4.3016078516471605,480p,68.18376981630222
23.673588539028284,40,91.07701616439152,30.527337750771228,2.8513457001809686,1080p,63.45487869449572
8.660093495500758,203,75.3961903596784,8.018270305987157,5.274171373051784,720p,40.00980602696936
21.692582461898652,263,80.49067768414386,33.68227087374539,29.279384193630626,4K,69.58423269221169
19.92523671986867,177,1.80065556004545,8.962662786964037,27.217244381716053,480p,53.88053899574189
30.792504902610823,83,96.2810357074026,34.69747952550784,11.687039601837213,720p,80.36311337596192
31.75468254338219,110,72.66709920703232,11.479908037698433,31.888707092279578,720p,81.27607500746761
2.265200488602226,250,30.47510953861333,5.877565007510999,41.00337510278247,720p,25.077911931065785
18.73063073132356,6,82.9394664858847,8.26422450714787,2.078947992329688,4K,51.055208111235586
31.29299578571182,83,28.152119841492997,0.0996067609535134,24.90649717740212,480p,74.55120355557295
25.156812929004385,207,87.2753839566128,35.93698089267651,34.465520605134515,1080p,74.39116425367006
42.824492059416116,21,11.258039041193701,36.620052452918955,12.615596353484355,1080p,92.8247880229516
32.93468158094725,2,70.36859774607957,25.746667495662972,15.388545264657456,1080p,78.00622293650245
8.146721354071484,126,54.069847664491036,8.068140052769184,30.68189514946919,480p,33.00042747459207
3.528437370021492,296,9.653447019544082,4.177716875534488,44.89676467218685,1080p,27.82221944199739
32.12096391031578,187,24.189382825883897,0.9564483218643505,40.49622101514497,4K,81.01086610321994
1.3255655270810907,13,1.240403627731479,8.287408848261036,29.156510954979176,480p,8.42517141693533
29.288779063673164,11,46.876796546450585,44.54277674915733,36.51108588786246,720p,68.81523778199139
47.01151207124788,86,30.126526076000037,12.076842085084088,18.241123510389933,4K,106.33567675009576
28.77370889379395,11,59.83574842977588,17.71356636086078,32.04827640493789,720p,69.08099263056548
19.408496310326097,24,29.72378077086172,5.267274224066659,23.30907955637785,1080p,47.989370697738366
32.16441092211766,300,29.99191115069847,11.118065237408514,9.496806822878046,4K,87.32801295930517
22.912644524575832,242,74.31931987316034,25.961228539010257,35.08691369386286,480p,70.3572210364677
27.280839465796745,121,4.814283597835345,30.387634154782628,27.823231867441102,4K,66.09310729137702
47.07324043882626,146,90.28949951919873,12.267615708310553,17.93107909767957,720p,115.47543082957239
19.305131890038712,54,85.22638743911814,2.8866079612558604,45.566959503931535,480p,54.83290252398924
48.05952819119571,237,66.78046832264066,19.551643456369934,1.0467058913366634,4K,119.64710321465549
45.26753209780318,172,59.32215701073843,11.710168546316707,15.7886575624748,4K,110.0672798966802
9.789556739464821,220,89.23024981396523,10.977696161490098,2.844069888882328,4K,44.502138460326165
3.4680650437582727,118,18.533017952871443,47.99314013567276,38.32636581108136,4K,19.68943188280369
5.038900068871333,182,7.896916219082861,30.815024296286204,35.10537270568963,480p,24.96749175965095
0.9110912825774864,287,23.95101699095381,27.843922158604794,16.567610936815854,720p,23.567284264250357
4.72214803779642,299,79.45782787001903,20.788755176166095,33.78314511035365,4K,37.340078862594744
34.150338670817845,81,3.4670266726483323,21.447216671507213,19.796861309797492,480p,77.69738000890052
3.559432423011449,210,58.280683508348964,27.045250191904042,37.812689571121716,720p,28.446933196857795
15.948781514688065,149,99.54375161913099,34.82149035180536,22.709183136835303,4K,54.30193819128923
42.24376554847273,36,85.56960938375394,35.107304809091474,20.61398639158328,720p,99.84449203532085
1.1635967867912933,58,52.14456890435895,8.584695385272479,46.73649577441505,720p,15.441650464018483
40.72342412944679,130,6.364090928664234,25.00563760383135,12.543954994535012,480p,93.58325735176001
14.092738738669997,201,83.13735143857099,20.597904751705098,6.022366999828272,720p,51.5492126211971
5.908241381082813,242,59.89785081772106,43.52634831346921,29.22715566297291,480p,34.906267843937734
34.836858268207536,34,11.493299705956684,31.57094606091882,48.466090614208944,4K,77.52304650701075
31.4471423389942,92,9.38572848233562,26.62520332079909,18.891960686359333,720p,73.43285752622195
43.873600676352645,206,90.96268194365923,5.769732108945869,3.101838181439076,720p,112.1434695470712
36.75355219019429,212,66.92002629380784,30.281894466170574,16.96526336547837,1080p,95.79910700976937
40.17404651924243,158,82.92867993167555,5.860195284011671,25.296582715977923,4K,101.54096103165242
14.101728628565324,23,87.89789002822673,16.860328778287602,8.096150331610685,4K,43.14324625995332
8.871977188986142,292,57.17723520483222,7.142098240716593,32.9051109028246,1080p,43.0616778984555
37.53073758204292,3,51.74463517550413,34.603682351218445,49.88746945051003,1080p,85.38593868163625
40.3417369633632,219,43.042741032099016,10.31260569180763,22.58697379907219,480p,100.93774802993632
49.52525710003366,19,31.69465877911193,19.5929686594013,17.736427836510632,480p,108.16998007797852
20.630883845571326,151,43.459596085871176,44.783738880938934,20.035208341723333,720p,58.157727299729764
18.600904289639157,49,77.38796557301563,10.215819169948514,5.757308919760057,720p,52.39060513657988
38.82064803709984,176,60.19234310151316,25.390253197938957,44.16368007131119,720p,97.460530384351
17.040177012650894,95,89.2523289954846,20.9635830583011,20.7412827760676,720p,52.75558692485025
46.537866280178235,104,44.33800143791877,0.9062020522864866,19.363720571242066,480p,107.70953270414834
42.92063759215059,249,60.7089578718754,39.63790567864064,32.984513646523716,4K,109.36217097148872
21.44970136875092,116,63.130755309198875,3.4522953157299865,22.101671046556177,720p,60.01247826842173
37.54355338957487,227,59.16971623063255,23.71275104884768,32.4116734403923,4K,97.35407840221299
37.727143704234116,65,70.26337730855164,28.033914746947495,3.0723145065393753,720p,90.7306251393234
5.15619344179663,261,23.74334683748063,31.421322830729352,40.68616718611137,1080p,30.736721567341323
45.127645333978336,294,51.23637775457907,34.431581465393776,47.02519764397013,720p,115.07892844341458
25.262618622392857,242,10.422480280834767,12.663619176135754,32.4382693079693,720p,68.6674852728692
41.322873305387084,185,38.45113276448126,0.49893883292246866,47.72829644294054,720p,100.7408598872223
16.002480051530586,245,48.76670686212644,36.1721831177456,7.5716157184981645,480p,54.131630789273814
44.77616142481003,124,65.22242595454725,26.78282996737893,23.870809474017683,1080p,107.27456544507478
19.460083936708156,267,95.05310525862035,41.805885160362436,30.090336697272363,720p,66.77547839927834
0.541882574014918,130,60.06510665483559,41.06941814503472,29.086832371059334,720p,18.590275813513397
45.26909882096318,236,74.35939161765597,42.16630838939416,20.07308895445216,4K,114.77413680369196
4.564333839306678,17,50.626605949520275,24.25473299897701,16.90422046831307,1080p,20.041328273565384
15.965681879520744,39,63.41040313763313,16.681419791843282,6.34120112752094,720p,45.22240407280481
47.50309835254025,20,7.093221613377343,39.5779101295685,19.58712252811391,4K,101.71551886641824
47.53035734687781,224,25.439158084184697,22.564705651462745,8.133040755274257,4K,113.80463050217409
28.671894406164306,281,36.185309320513866,9.172109820171725,36.71828382461092,480p,80.01231974438
31.591860608489963,7,47.249335500651355,42.748700978073714,10.441546774729499,4K,73.25865476704506
22.42227609891599,99,4.564874550238374,44.127993838617364,2.9282652642266926,720p,55.25103965285582
14.660538584903227,239,14.002409755331769,23.315487807008505,27.618306890861717,480p,47.67131814533964
16.4332272684958,86,27.68143077913058,3.7849863654893734,29.76148663597008,480p,44.93459761490465
33.62592280385192,297,97.15326909010507,19.391304495846562,43.59565306402528,720p,96.81717251671435
37.618726471884,13,33.134700710305076,40.17688297313017,28.849080620884095,1080p,84.20092301479852
39.578952186292426,1,48.20410581120825,45.088701427311435,17.274042686172287,4K,89.02831495370567
39.48090713972769,292,19.609771273839293,10.173637124879791,40.150594076316025,480p,100.5227914068393
4.560305152434518,40,61.07800710757682,3.348680601263576,27.013944659371052,1080p,22.22841101562672
24.721015235129073,110,28.068321551597432,43.86752265664193,3.964014231559587,720p,62.74886262541789
2.877938000832214,13,20.699257843842677,19.470246948943764,28.292528015662334,4K,13.475801786048697
27.476444116186777,230,51.65726284459791,27.088048213378162,45.40092727108312,4K,76.61861451683335
22.07652506866885,83,0.5505799160420821,48.40329060253794,19.815631274911027,480p,53.35810812894191
44.38520913791499,129,0.7664032649225327,3.3282363957111425,14.816290094990004,4K,100.29705860232224
17.545750627603933,230,21.906880910185777,32.41590037260478,7.173472850901002,4K,53.782189346226446
5.853350821380293,144,3.672136250082114,3.7052711287433535,7.572276096767866,4K,24.273915267768796
7.149584102641793,27,10.802575413069137,18.77344642332502,21.638574217090945,4K,21.7294257465905
38.07553158587361,65,33.88606493387516,40.190727259672336,29.783991208076475,720p,87.78966966513474
30.910903165813053,162,80.25856795798128,21.67361163778172,4.0307702584800875,1080p,82.94766312742424
5.0561338061395125,228,57.204864336930086,49.85911769514752,46.978429451258286,720p,32.23275404597204
4.205340305749871,260,51.26677259564164,27.952964247330108,37.75668087225979,720p,31.537357871063907
35.048456572956,163,29.348882320812166,16.058107631797675,29.331195914183134,480p,86.18180137799322
3.6381503182096764,300,93.17537194328163,11.005566295237657,41.42193354694954,4K,36.59383783074752
41.09300296451781,286,39.70150412371917,17.52602671430809,4.009337840605665,720p,105.45615634140754
35.31211135782481,9,8.70927667957715,18.62666368797754,23.84194388665622,4K,76.94515038360734
4.067439032094988,194,61.70665161178013,3.4356838861980488,31.50465634308317,720p,29.005543225367994
4.241885704259596,117,11.38383934766014,18.47870997133866,41.43264530591446,720p,20.47215534328521
49.33197892505877,269,34.52231428016921,23.211925986961248,39.17347800246338,480p,120.56618927813446
18.713539787806017,79,50.74119387178089,36.13688761194023,13.853462485669981,1080p,51.45119896279012
18.532107353344546,92,87.42225246851758,32.8364742360804,47.04400847796021,1080p,55.406439953540854
40.63997836287513,265,49.35465803401187,35.438282761457714,6.217292071543517,720p,104.46542252915144
47.36242886919293,256,70.22587660316643,0.41818409384285493,43.75668093105761,480p,119.54744539870251
49.30005319114355,132,99.28168389990704,10.883369979026803,48.547012480230926,4K,120.12827477227779
37.66890926294708,275,13.148911989798162,33.084214419992826,8.857676161131279,4K,95.40270972487399
18.81297927654579,263,27.47315255195195,24.199468408987357,36.10330321018927,720p,58.523273808286774
4.175035834933438,170,39.45760755976464,0.2656737834172973,2.014275938899923,1080p,25.795832425843344
38.85734579637184,0,42.18281785388314,40.22473212159112,20.271141256957748,480p,86.93297337813199
27.920212486790252,63,41.102107526554576,38.64047866451687,25.8141649598837,1080p,68.10063572623596
21.211100462348814,283,90.76110025565549,27.420958149678132,29.032261295481703,4K,70.64831095026318
45.3177192547368,120,71.40326444668564,3.323166288813606,46.79686241242798,1080p,108.77576495414216
5.559874115307567,106,60.79052140907037,38.32575247662923,33.61253436470973,4K,27.498800371522172
24.631255214542957,174,30.93727178627821,29.185679386568196,24.06389756096185,480p,66.05623760771374
0.5676822383709534,203,82.37903842212947,39.097998857897956,40.48375181329447,480p,24.523268318954855
23.433032099706313,164,95.5060511484989,37.58734961979202,47.526641047720446,720p,69.61666931426252
2.8151637840918675,119,82.11982825502265,40.15010359789186,1.1033074341145421,720p,24.792310393686
5.940895813403596,43,0.15651051914729042,25.90040332023124,49.126063612801936,1080p,19.04744267872192
5.876312338855244,155,63.6401370183407,7.016225909675749,4.3066069531840165,480p,30.866638379544558
32.460515105803175,206,5.1135381442100725,33.557873668984435,40.71933896343807,480p,80.73238402602736
37.30224396327117,107,25.760722033372186,31.02368925259853,14.016737627570624,720p,87.53056012987955
29.168438254857982,250,5.952470034777169,37.11265935995436,6.608982887693587,4K,76.43212351319369
48.10862742372709,129,60.37954529493877,8.494050302536765,21.992781985691746,1080p,113.70520937694806
18.743528976185203,292,68.65899134926067,9.748759995014462,32.19782897238068,1080p,63.952957087296475
14.285604314093037,19,11.448763806590511,44.52047586096642,19.04759225117375,720p,35.66608500884512
43.429956409473014,281,38.38388830449795,37.49888992260354,2.728270414134948,480p,109.74830164939583
11.179791925972632,284,45.6236508955542,45.411424435016144,29.97305698293583,720p,46.12194894150068
48.161126972030566,0,36.90530217609166,37.93576605819604,45.120163805533736,720p,105.0127841616703
0.6077237344908171,118,12.102500048519305,29.857765299515094,19.160768297362583,720p,13.325697473833566
48.493941335381955,34,41.89477901874754,32.70663685139368,10.816638881541351,720p,107.87736057263866
2.1579955975288057,197,75.11780478084181,44.456396197000494,22.12886729664077,4K,26.677771673141795
44.557155684903556,244,7.100766453325546,28.940337725597026,2.4181355524390433,4K,107.02438801513966
26.385055454314994,58,8.018001408190345,31.619566216419372,41.02437922401374,480p,61.47191104944902
49.64823980596502,160,35.47712918359842,7.823835800180029,41.317040547509336,720p,115.84419253028989
3.689828236769943,178,94.1725711618925,23.696061005805134,29.400023171481422,4K,30.69691358972914
27.69271422006604,205,66.85726467229141,35.81985559790495,17.655144446919476,480p,77.32115490736122
48.46512678095495,11,67.86699566725648,13.54713491581827,39.989168222289166,720p,109.26695312863554
26.15489220850744,275,36.1919990837865,10.112709026226746,27.73435123941836,1080p,74.67898432539353
31.469931906763126,180,59.36607912085384,15.691340411220779,41.29661542750081,4K,82.87647172561162
34.78743444923086,241,1.0131184027743378,12.075031399641672,31.57293962915103,480p,86.72618073873915
22.727053238388663,215,63.60960464095422,10.745631851819793,39.22027366063986,1080p,67.56506694087275
31.377904004203174,250,91.32869475762368,21.242542143404346,29.928149660888,720p,89.38867748416871
29.21571559615501,298,61.25734683448192,45.391925694176706,20.70705341078331,720p,84.45716587575821
45.057900524549446,125,87.3698593466345,25.352982336935913,47.89729299630688,720p,110.10278698376234
2.2723190170728937,216,72.39730554660937,9.396019040766152,27.05569124394224,4K,27.584368588806726
14.048159479611517,284,12.055841640369025,3.848583469043704,30.25447592702692,480p,48.501903123259936
47.520574203827934,184,90.24533072858418,34.80780725689626,11.024381970737462,1080p,118.26568148051429
44.51318919454582,38,6.644384435577488,19.139938221819392,31.282539471363823,480p,96.59081683264938
22.782837639285646,222,53.39674725477638,41.09154732926796,28.580382474147193,4K,67.00535000404894
31.006629890076837,183,14.213712379345766,32.97553843203851,9.241919897351247,480p,77.58463101808826
13.869059149056634,177,1.1706610730904066,39.81207252706842,2.979354867657186,4K,41.70518440542231
9.406057986188065,293,42.2034260127639,13.597301970922437,30.217965985738555,720p,42.682458573652525
23.18492024699911,150,29.504070765415623,34.6179461230529,38.18461346751603,1080p,61.82024757053978
17.66761140130264,125,48.6000493797603,13.203099234685938,26.17006854610041,720p,51.44522774058131
29.182805592543602,300,57.71998867345508,46.95342397251458,11.338631265982285,480p,84.1376100524327
3.8867318482492417,233,4.373907230894735,31.81871407666872,33.326098834651745,720p,24.86085441958796
48.71974038330833,7,12.300329512374564,16.225590008767103,4.0052863304801125,1080p,104.01951371785411
49.31053722398014,128,55.86423964504254,13.475593114613632,22.091685240097732,720p,115.60749841246454
34.90808570098726,263,34.316735317265824,9.546329253582176,8.16833791992101,1080p,91.39784493370111
26.80481831720602,156,72.9173487549448,34.73204794468639,9.222952552994169,1080p,73.70137150990652
15.476380814316387,4,65.22916485919397,10.935780649896365,10.114697457910182,720p,42.67567811455217
40.68975098534743,85,84.56043629899068,29.765163296374453,19.335352852198895,4K,99.08554560059393
34.23655862769397,174,69.24928266692253,13.231751346267867,2.5575102810198813,480p,89.09804552208018
8.130846967244565,289,42.99310773901481,33.09844723969343,19.88967204645491,4K,40.011004708390615
45.546359224692125,192,67.29666223944324,40.74698642702696,25.585372355735043,4K,112.42238467332857
41.12686214615845,118,27.538117425541852,38.90126215723266,24.164714248316262,720p,95.9075360348711
47.4899956645962,217,30.63134987782127,38.042566546539085,19.139205020152026,480p,113.89312631697453
36.285975419418,113,78.89851599207933,9.386120284612604,41.957330403537625,480p,91.11180243804394
30.670759796789493,144,44.64195164015822,4.419247349225936,7.266334621025205,4K,78.00571475759482
20.912151814530944,25,79.83803405183525,34.94744142436928,25.2848371890687,720p,56.05810703424541
46.63642416770066,135,82.24223736682784,18.417360689717565,3.102070847827715,480p,113.24707207208411
43.30319447502042,231,85.75623376612837,21.617311320167364,3.5577839438954872,4K,111.73201232665367
2.2609335053094703,75,91.66352358412072,1.5574546396695532,28.693292483854815,480p,22.438219369031014
1.3183487248626002,288,43.098522051329624,12.97882246375246,28.30092124439105,720p,26.346549654858165
18.82316834390248,0,31.886681832113883,1.6838201937232011,43.90167564222285,720p,45.83500487101635
40.52766653909165,146,58.21987465941139,43.95928863006238,27.89368378300366,720p,99.17732054412443
49.363806465747224,286,37.117242343762754,12.169834160926523,47.98955102024251,480p,121.73933716587072
7.520844555176409,141,60.1074166800233,27.866858478650403,2.434742419996488,1080p,33.10243077835515
29.706535767606756,52,70.55858626438246,1.9489660330565206,4.900384239037053,480p,74.06893016165175
19.044542831551077,68,68.84050184921368,33.3423695652829,2.20329307851907,1080p,53.37313584802352
48.49571989073016,89,37.45528870201213,16.151367287704694,9.263842516677002,720p,110.18696865166153
42.105946156785436,219,16.68602016987528,44.89595934788329,27.063505547083906,4K,101.83049433055841
41.91643523555689,191,43.05293384622075,44.40590944670179,32.2786090713714,1080p,102.68816385573585
23.434657989748516,62,14.259414408190874,16.264530918087388,2.27925789743344,720p,56.39525742031612
20.74097511688326,72,89.00970351838083,45.04804478452339,47.298544492279966,720p,58.9829205856046
13.670353596535312,160,34.58774607378574,49.80788367493894,42.10826883251905,1080p,43.7994818004492
2.8187748325463557,168,15.445974722332378,41.2707832061974,14.830624107854657,4K,20.58214713732595
43.23611881275266,88,2.5447759905750877,42.24356738776145,3.859376511323398,720p,96.12671522456283
40.64505045650388,175,64.58223862864843,12.450436805454496,8.494353660952864,1080p,101.4983247758726
49.98588366430653,268,63.69023174547432,28.835119942887815,6.347220687748633,4K,124.7407905031605
49.831841853695266,72,34.060416658129164,3.3627956983683926,6.164188964947343,4K,111.66972537320345
27.771585280131372,244,7.171188884765101,4.745896841083486,25.928084433286696,720p,73.46028944873925
38.44937075902553,76,40.9628894895232,49.94463060166453,12.292372124670015,480p,89.79503046700337
47.238286494121404,158,31.12174950633936,16.331962471295547,17.906985826457223,480p,110.48874793887676
42.482369533870575,97,67.71206397350093,37.40919560244232,49.475266669216126,720p,101.58594546509124
12.367405087159883,101,60.57792494526903,40.33325265134082,34.21571244626724,4K,40.842602668846666
22.527206765504676,131,36.459372819754,42.90116355036146,47.44903335235007,720p,60.250350812984756
6.457970757574749,101,21.78925542549901,49.881414870107825,7.127827751655779,1080p,25.1448670576994
47.70255136293612,18,98.80359661555919,12.074824262843393,19.106973741628465,480p,111.18546238742816
30.308731722544003,81,45.40016211961149,2.0175413429849853,27.736590164117715,1080p,74.20747965704915
11.432140275173136,278,68.82742357802371,20.5595758997293,3.837903094436901,720p,48.64702290814864
33.58503422029283,128,14.055296757836079,6.504033491447347,0.20937218139789326,720p,79.97559811636928
30.90641202289479,88,48.55896996593978,1.1212944581027562,33.521716689845874,4K,76.06872104238357
17.908135901642027,212,2.7536719869465487,18.021341357074306,32.09097584007176,4K,51.69163900197871
5.677879609981451,142,50.545511791044994,39.18691255376182,20.53944049998059,4K,28.510310399067404
33.57865977963998,64,96.40174071177023,28.309034561253544,24.48220380160163,1080p,84.99749363045699
26.015385045189664,75,38.420671298580025,15.638899460517703,20.77215002960448,4K,64.62283722023733
38.61591958678196,198,3.8996012574911587,32.71710027463598,1.2002522422444428,720p,92.52179929931305
26.00817505559967,142,3.095579091934353,11.600909015440536,16.768580310873123,4K,64.42590802039277
42.609075015927004,92,38.798675994686946,0.7190723036042512,8.854112769864491,480p,98.6980176313227
27.595341938724278,223,16.002493646319405,38.21766932182137,4.921209455068437,4K,72.94093324208049
28.046898576769312,290,2.335209632818591,31.187154243200453,47.83602169446749,1080p,75.82731811682048
43.832680132917254,101,75.62136139501769,38.115131225047996,29.967986252108282,480p,105.27749640533628
20.17414331061985,266,45.85230088818907,1.9469008343832805,36.432814211830134,480p,63.23351671005861
6.700761422532037,109,28.924477197265453,41.85598139153261,15.768187163305875,480p,26.743970564790615
1.4391338156669486,264,90.00831830164807,30.976310001815165,19.65735647470076,1080p,30.079099461498707
37.75686278368095,2,11.613896020052561,28.169767535632005,11.846199694836173,720p,81.77511516936715
31.015477567673233,84,95.59188289553192,31.23070240572658,4.848283548271237,4K,80.79014342489965
35.20398840496118,281,31.396671737735282,43.2216623434182,8.95158187207919,480p,92.59764398369589
10.648208075445536,116,88.84036723086813,29.346825327945353,39.87570226482429,480p,40.98045287397789
6.818573779338488,220,60.294287647946156,29.047518994408968,33.87729025918879,480p,35.66657632347159
0.7272332833940964,153,82.67073597414874,49.53395785328829,27.346443799273846,720p,22.37154016420307
17.529377940329848,152,98.40131632104642,37.8365083534284,23.754493643338403,720p,57.49888751276434
29.495884342731653,11,28.840543781874572,22.114690272556764,46.12171418280622,1080p,67.42582306365077
19.612202254986617,132,96.1135485407593,35.369850001646384,3.6367473889334203,720p,60.43575936404916
21.873746101186452,292,38.94818949024204,19.461523584589425,14.030040661895798,4K,67.2423111513971
45.20793472468742,299,38.55119047369223,11.44377312417495,17.4968926785357,1080p,114.22098849674407
17.41277335116502,227,34.03871042545057,29.84259384438797,39.12129061063939,1080p,54.579417744875094
25.69947445799054,270,54.14076073475852,46.409104905697575,49.62573100809857,4K,75.31302498945693
39.18265063705715,42,15.41450431784871,46.45697600077314,12.033525737857653,4K,87.00675170589916
19.827139116063506,20,55.37114853580112,17.095263905274514,43.71536670685403,4K,51.191393085707126
31.104335011393676,106,54.1704812410004,26.38387331108475,41.53113802158956,1080p,77.92571814688738
43.11818543733726,116,76.190181260487,10.58179492849306,11.23286988208833,1080p,104.65538900072322
47.4760311828821,123,83.36499619375856,49.78155547494417,19.966629009961128,1080p,114.43856198514007
7.353674046451896,280,44.044135031242405,49.05589539339679,20.483643464625956,4K,38.11176159602803
46.32938125807472,291,30.233324935149376,32.475446485372366,48.91103342632792,4K,115.23209500966438
24.60581465397691,202,25.933489731709447,40.22070298387367,9.044595068944917,480p,66.90497828112477
12.912219414947918,50,19.462383670487192,35.755008064185,39.957898555239105,720p,35.27067719694456
22.956787811913067,270,5.764758219902488,29.65791095197341,16.709635708655497,480p,64.99005144581638
49.00162876427385,276,34.244797883471335,2.6673998494448847,36.54351728880802,4K,120.22773731689483
24.63090469964348,140,27.024769213078326,22.738217127633053,21.000550214783143,1080p,63.964286320594795
16.437580514375412,274,96.64173858664074,33.739315108370526,28.917988155827,4K,61.2393348874149
31.67004271583629,289,55.77088262500439,33.876580694184234,41.63058866630656,720p,88.36717369417302
12.007280938909654,51,34.72770390305075,18.65613092111918,40.20827824919421,480p,35.03733226812438
3.7931664054331957,26,58.0467600993696,47.084599332901526,43.321159176985006,480p,19.691008820803354
6.443986095532461,156,13.91967013456955,8.36785161183905,2.980866267232951,1080p,27.079939204521878
6.402291947888622,238,44.40437492022029,25.01797231077803,34.602527651987245,480p,34.14502138779927
7.595134675614718,155,62.62343214210638,34.54419882754114,6.999368836088143,480p,34.20261256544008
6.941358632470507,290,48.889783179245136,34.85679029459046,20.79092840092055,4K,38.271695582865526
32.04373724016073,135,40.177880065432426,32.43194783844078,27.429420752734423,480p,79.8552624868647
9.094004219957242,143,99.38483888996981,13.764410672593009,20.136974237341537,480p,40.276492328911466
17.28336416619316,105,88.0314762148927,7.810328434331098,25.980583790150373,480p,53.61987595387559
44.839420495300594,157,62.34059581594401,31.797016341335542,49.82631543993096,1080p,108.76290057219558
23.69808201314362,145,56.93773611822828,29.965105806971888,6.760865685642736,1080p,65.33993763811007
33.37788692605136,1,62.06604798245841,8.967800514462049,33.77280226682128,4K,78.01237865034855
8.615993560081492,76,20.131210782243325,35.25695727852817,19.800048319280762,480p,28.045108198387318
9.614450940433539,131,39.51377432643186,22.75859958668282,6.650489945366439,1080p,34.730279313510266
2.043430813323943,89,3.945953289089932,33.38802958015765,7.936838168715477,1080p,13.93145695555688
8.446753153608228,262,47.554603748682666,41.868353988507536,47.46365531228084,4K,39.74896668208472
13.92951695159793,107,54.302458395766315,8.486421428846159,43.9800748355881,720p,43.6392797427725
8.85052421383734,73,22.77497361032096,0.9572433998418339,45.35209802075109,480p,28.62854578870678
4.43512668785278,38,96.40288471655137,38.955129319789336,49.57663879136933,1080p,25.410541847360697
6.03179355503004,158,90.9454610937242,30.484871257630797,10.415769500425897,4K,34.058133219432506
23.038938401636287,70,72.21432354559059,34.98197848110608,17.771966868203087,4K,61.79930915783163
10.316685920289625,240,53.33866287653626,41.90774874943213,33.46095149624333,4K,42.96723812823288
18.213493052403773,297,86.99691596476849,40.14054674122502,24.19012699303236,1080p,64.9766777012844
25.170863542742843,35,13.065234382346292,48.046007346441236,20.919476668916676,480p,58.398250523720314
34.51974143146826,83,79.0509794274885,26.79675394260591,17.890562466779652,720p,86.09458080568538
1.9656069920549468,262,12.48208139668483,24.42478163299527,29.68903159717261,480p,23.27942212377838
39.97051994545213,171,79.42106625494054,20.094359994536504,28.7796714320041,4K,101.43314651639831
