timestamp,data_rate,packet_rate,voice_traffic,text_traffic,data_streaming,latency,jitter,packet_loss_rate,error_rate,signal_strength,noise_level,active_users,data_streaming_users
2023-08-21 05:40:00,341,371.15553359326424,76,54,211,77,4.022014972283626,4.5179161431472545,0.13593713352723114,-69,-119,3941,2480.4214220831723
2023-08-21 05:41:00,709,830.4688675053787,76,69,564,52,4.563653476494303,2.4603308149972296,0.7806800740504733,-80,-105,4025,2450.310236106768
2023-08-21 05:42:00,175,148.7467058829627,22,79,74,61,1.390880194105289,0.4948809611040489,0.43600791013403517,-80,-106,3693,2265.208775127476
2023-08-21 05:43:00,891,784.9735721295748,32,19,840,71,3.705209002156745,3.828947867589126,0.24834738538036794,-85,-116,3832,2118.0316827634474
2023-08-21 05:44:00,18,17.795817086678408,59,35,-76,96,2.7651751767211477,2.4049521511503653,0.16074177661238365,-76,-93,4751,2768.620020014456
2023-08-21 05:45:00,725,600.8650121369625,90,59,576,78,2.3967072185507377,4.325902557082956,0.7810089879598128,-80,-89,1775,1033.2952590466666
2023-08-21 05:46:00,415,339.2807140608375,84,32,299,19,0.5608548563153388,4.22312606503163,0.3396113077474041,-41,-116,1121,743.0681459669124
2023-08-21 05:47:00,200,162.18316376852408,18,2,180,34,2.6496085435293324,2.3586394513914177,0.7427095602841675,-50,-120,1152,635.3335430343918
2023-08-21 05:48:00,604,504.41502025758115,60,56,488,93,0.20782175424419674,3.029254596316086,0.19230369205336995,-57,-108,2307,1214.5242402554993
2023-08-21 05:49:00,582,602.7416208968135,3,13,566,91,4.459547079087673,0.6948056708288897,0.9311380957912406,-70,-120,1584,972.561807586843
2023-08-21 05:50:00,262,238.6749670190962,66,1,195,91,4.80736266341695,0.5328083198892591,0.1827466724609621,-83,-108,1590,961.6783639006029
2023-08-21 05:51:00,332,278.0780004713256,59,64,209,92,7.9166631779600936,4.217694386826119,0.3676362564129586,-64,-87,3055,1725.4414643064802
2023-08-21 05:52:00,667,662.193505022487,47,81,539,83,5.9664068176136755,1.0787423999989265,0.47425942819230404,-52,-91,1170,646.8630394737805
2023-08-21 05:53:00,192,184.53793801942246,35,73,84,90,6.060602727616149,3.4628858985313555,0.9216511197803725,-74,-102,1877,1041.1559949587052
2023-08-21 05:54:00,431,429.65812850357827,23,21,387,51,3.3223459230961865,3.5488182676006135,0.7449811522759978,-84,-99,3727,2109.006810608162
2023-08-21 05:55:00,862,776.0779887765246,60,80,722,19,1.5326774858107797,4.098230145799795,0.38683224418497275,-45,-90,2917,1867.1725614717338
2023-08-21 05:56:00,901,975.7798328496862,9,77,815,73,2.5065215387738427,2.3393010668263967,0.6231858762506257,-31,-114,4061,2695.8801885680978
2023-08-21 05:57:00,234,231.6874914435042,59,1,174,65,4.568254789203984,1.6147721356542288,0.015257125042125397,-83,-108,1571,910.8028857315566
2023-08-21 05:58:00,839,922.6697706558365,60,52,727,51,3.03367020425665,1.8080930043657295,0.3353577232718178,-90,-106,3515,2118.4743864615975
2023-08-21 05:59:00,811,770.0339599252684,59,93,659,31,2.2593347352189888,3.278020790076994,0.318142439549965,-58,-89,4114,2117.6064619140193
2023-08-21 06:00:00,576,561.202849657018,20,23,533,11,0.6622228295372319,3.6553890822977158,0.0806289696454322,-54,-92,4328,2627.1368427501593
2023-08-21 06:01:00,644,604.7695717012402,28,15,601,18,0.30068717198095496,1.4312673845900865,0.9828551099915084,-87,-81,4673,3224.6075899190528
2023-08-21 06:02:00,286,297.5544992593207,19,47,220,91,8.071575097216106,3.6848754806148563,0.0729432363560889,-76,-84,1951,1076.1319031480805
2023-08-21 06:03:00,753,875.9716639813171,39,19,695,43,2.8651140516689195,2.4800788921230392,0.11553571806052176,-40,-85,3429,2351.149490941495
2023-08-21 06:04:00,736,841.8087763817173,10,88,638,73,1.8299369700903934,1.5199628320552399,0.6112655364264632,-57,-107,3979,2158.3925878533178
2023-08-21 06:05:00,247,235.48011994774785,98,46,103,14,1.3237951847887781,4.395427506572277,0.2104931900072533,-58,-102,4562,3059.9633627481912
2023-08-21 06:06:00,252,217.6041072667003,64,99,89,70,4.927611429985211,3.5227308379815945,0.8317526309028517,-61,-101,2790,1844.0596926742635
2023-08-21 06:07:00,278,294.1595049648166,56,14,208,71,5.343970569367128,1.2995887440136915,0.7633264197773546,-41,-108,2866,1511.197783345416
2023-08-21 06:08:00,450,465.58440754091527,34,63,353,25,2.333931640455338,3.671890142834795,0.3016914607796207,-70,-88,2514,1728.2946041840455
2023-08-21 06:09:00,484,524.0272177733934,76,67,341,76,1.1019006292772313,0.3630067373886975,0.4197394371613925,-42,-94,1559,907.6909189869688
2023-08-21 06:10:00,180,215.4932096448637,43,94,43,51,1.862219246751918,2.332951764382268,0.9897440365165766,-55,-87,3978,2616.7763381148507
2023-08-21 06:11:00,251,220.06789119116814,36,13,202,25,1.240746743596177,1.07062947557139,0.4281964370385086,-87,-95,1439,986.3482391631162
2023-08-21 06:12:00,931,941.8294483298328,22,89,820,42,1.084269543055879,2.658151390438188,0.2428378984590115,-33,-91,1750,1071.3159817469373
2023-08-21 06:13:00,160,174.20853233313744,3,1,156,44,1.732415405223339,3.3632290095589297,0.26034308475870915,-51,-116,3966,2227.3624528785404
2023-08-21 06:14:00,638,547.2532727359823,75,37,526,94,7.432879816605014,2.5506505973767295,0.5936161226195555,-73,-101,3326,2290.3976191043553
2023-08-21 06:15:00,642,721.3883791549255,63,33,546,23,0.30772022333266613,2.539355809734327,0.8580918747187453,-44,-106,2836,1644.483122858108
2023-08-21 06:16:00,611,640.852098549287,84,2,525,40,1.9034928503153807,0.38906483361176913,0.42634322717282014,-33,-117,2099,1190.2078551743411
2023-08-21 06:17:00,720,802.5460307478598,93,6,621,42,0.4474314610053511,1.6462148132606935,0.7626807212156291,-62,-86,2872,1538.4241493421348
2023-08-21 06:18:00,958,938.5042142777603,5,30,923,17,0.800424582699203,3.7791512080792145,0.17461169553819234,-87,-115,2083,1297.8592674127776
2023-08-21 06:19:00,815,771.0907346801346,92,83,640,77,0.03899438851119286,3.913085490462598,0.8723544951596167,-44,-106,3411,1860.0616035158662
2023-08-21 06:20:00,686,724.2584054597046,78,61,547,18,1.7094286828618717,1.8628695374001354,0.88111439132469,-32,-96,2060,1256.6636976724662
2023-08-21 06:21:00,450,440.78345468405405,32,41,377,93,3.35284477780582,2.8112616703324376,0.2462616531868974,-51,-118,2908,1897.2953834954471
2023-08-21 06:22:00,984,1157.7581793142856,73,7,904,39,0.0049743622246114175,1.1657856909511395,0.42316378992836023,-37,-99,3257,1861.9370366446235
2023-08-21 06:23:00,991,1104.5216799493744,75,27,889,34,1.7886558105850412,3.071390872852206,0.8901673195001237,-40,-96,1318,683.4610964344033
2023-08-21 06:24:00,341,330.95265258676,14,3,324,71,5.241161072117772,3.506010378034437,0.9063265995330084,-75,-115,2047,1114.7168531624116
2023-08-21 06:25:00,873,704.9057388631401,24,80,769,27,1.708366739359189,1.9166997217201924,0.34449233409802793,-74,-102,1484,991.0142782353665
2023-08-21 06:26:00,667,597.4138834865437,83,20,564,73,5.370795240865999,0.046313967153438496,0.4035459884214394,-86,-89,4238,2708.5711905822677
2023-08-21 06:27:00,282,249.35755671078294,64,75,143,53,4.159683779331504,2.174166021434098,0.7603869413427901,-81,-118,3691,2213.3907947379844
2023-08-21 06:28:00,462,402.05280634609716,29,5,428,96,5.492052244949861,3.968702426281974,0.30215871493588864,-76,-99,3903,2346.2300474002755
2023-08-21 06:29:00,163,174.55672323177106,88,76,-1,54,2.492238890868347,2.369600158526564,0.024058669481029415,-71,-101,1935,1261.609978833081
2023-08-21 06:30:00,52,58.185016779991,85,10,-43,28,2.1897013908864995,4.972525937455778,0.6867663610818131,-57,-108,4298,2718.537627715388
2023-08-21 06:31:00,141,142.67886721797726,76,49,16,22,0.1034653146291866,4.232605936790302,0.1541893900564284,-59,-85,2307,1538.3732489498148
2023-08-21 06:32:00,160,140.97041951866325,10,26,124,65,5.913579933901054,3.779783045311054,0.1750007673406634,-40,-86,3201,1741.4083643001534
2023-08-21 06:33:00,672,770.3555875806379,12,34,626,31,1.5568870892516238,1.9646621837553102,0.7145042698250051,-76,-90,2963,1972.6875411798305
2023-08-21 06:34:00,605,548.3119925024068,28,69,508,41,0.07136183804476716,4.0458461053908295,0.8057238761262306,-65,-119,1022,712.3705244265567
2023-08-21 06:35:00,521,569.1985156018569,71,79,371,73,4.661542270174264,4.713555827358425,0.7919440083871198,-89,-98,2434,1380.4437890272002
2023-08-21 06:36:00,905,930.3007424493858,98,53,754,46,1.5717452947797048,0.32450571847707,0.1717188710372387,-41,-103,4376,2482.53550832798
2023-08-21 06:37:00,559,663.0919936145755,37,9,513,82,1.283345904594745,3.814974500097753,0.506752042363974,-85,-87,3446,1797.0541586442848
2023-08-21 06:38:00,757,690.2005007918706,18,38,701,31,1.3722277358456594,1.1012812744795668,0.7279681833951334,-85,-85,4878,2583.8184276377892
2023-08-21 06:39:00,275,250.39202117116253,64,60,151,10,0.09359124008447439,3.983216841687983,0.11263549540085627,-87,-93,3107,1929.4856061205553
2023-08-21 06:40:00,207,236.8573352832787,73,90,44,36,2.297411466461364,4.38041927946774,0.5396659395573981,-70,-115,3082,1925.3040359957602
2023-08-21 06:41:00,262,248.52757333525395,26,82,154,85,1.3118203864653477,4.095338496243314,0.563343563053066,-33,-84,4625,2353.310253493961
2023-08-21 06:42:00,239,269.19851773859006,81,55,103,84,3.3557889756410466,0.772951156811143,0.8623203395455197,-42,-102,3596,2059.36282345106
2023-08-21 06:43:00,996,1002.1045851297293,15,56,925,94,4.338019436109366,1.0016102975752323,0.024723812898298836,-74,-84,1091,568.0892497184168
2023-08-21 06:44:00,919,750.8577220029327,13,17,889,10,0.4769788202481624,0.34430798257088724,0.16930814370508396,-83,-108,2173,1436.6202046400201
2023-08-21 06:45:00,63,62.1650072205006,81,21,-39,27,2.309104994001453,3.0983538983660908,0.8992832415594884,-62,-119,1942,1158.6190931768845
2023-08-21 06:46:00,159,151.14585933718308,18,19,122,13,0.9988763532279759,0.9678473165921248,0.1512583127667929,-83,-114,2181,1140.90298580778
2023-08-21 06:47:00,699,636.7087098084486,16,39,644,51,0.19050517082428728,3.980141351876628,0.21627902817282085,-37,-84,2432,1620.5554989082577
2023-08-21 06:48:00,374,408.1661281589448,67,66,241,91,3.9361713299127965,1.399889174038527,0.2679940218362944,-51,-115,1869,1299.2973932159514
2023-08-21 06:49:00,477,559.0006283464814,12,10,455,43,3.315051756941904,1.8809852214930134,0.13431373962655724,-60,-98,2449,1491.3823547142815
2023-08-21 06:50:00,137,142.70133795276493,99,74,-36,12,1.0265073911378213,1.778740600779141,0.4050987549624697,-36,-104,3776,2454.5906101814653
2023-08-21 06:51:00,495,567.6448069122104,64,15,416,22,0.11179286308636896,3.324876624991746,0.8314533178898516,-45,-101,3389,2211.046611565292
2023-08-21 06:52:00,232,238.2165976177353,36,70,126,76,6.4073554581692544,3.8714409745977036,0.9084092909706085,-73,-89,3547,2246.6526333115144
2023-08-21 06:53:00,589,571.8557971761015,48,48,493,75,1.420228216693977,4.274141784947897,0.7697120028316348,-65,-111,2758,1682.6971222779698
2023-08-21 06:54:00,618,638.890803244964,88,96,434,18,0.47470393880351014,1.2856428889251954,0.05850558590726829,-86,-83,1574,1045.9297998078366
2023-08-21 06:55:00,835,753.4638160426391,51,18,766,89,8.046334420171654,1.2327473078008988,0.9728423126700292,-82,-90,4867,3286.473085356815
2023-08-21 06:56:00,687,819.5470836604011,55,1,631,55,1.3566642577913772,0.9215009627523757,0.5520517373499269,-65,-85,3554,2061.1108564422984
2023-08-21 06:57:00,353,419.3065140384452,98,31,224,40,0.8049769027535687,1.8428413939014243,0.8731745584715005,-38,-88,1475,861.7904772459929
2023-08-21 06:58:00,838,1005.3576954465234,40,20,778,47,2.7175701311150893,3.8670604147233893,0.7782591850529954,-76,-110,3537,1837.2866464800215
2023-08-21 06:59:00,495,400.55752671718676,86,88,321,58,2.0575585469945374,1.7576095675570387,0.6673375823843921,-36,-84,3067,1548.5844548902546
2023-08-21 07:00:00,760,679.4577168932258,75,56,629,55,4.291413908661866,4.405260364800853,0.16280131771395112,-59,-97,4040,2129.7844849898943
2023-08-21 07:01:00,639,765.7842779650551,79,26,534,23,1.5185926441072013,0.9893191617617142,0.19414403578732253,-44,-99,1482,975.0983088225613
2023-08-21 07:02:00,638,605.1317917014546,80,74,484,40,3.788751442160481,0.987907714527031,0.6604353800769944,-43,-119,3275,2062.9367325727103
2023-08-21 07:03:00,412,427.0034250292891,82,56,274,67,1.9895411692025617,2.5479488087715083,0.06136799372937496,-52,-97,3184,2159.619275023493
2023-08-21 07:04:00,48,40.84388232065122,99,3,-54,65,3.456740492414433,0.8450307719263761,0.38292598224908225,-41,-120,4246,2190.898841803964
2023-08-21 07:05:00,520,509.3902510986297,44,19,457,14,0.5348341860739652,2.896978538215278,0.3847587457796541,-51,-82,4196,2592.7279844043173
2023-08-21 07:06:00,384,318.71737810233014,97,48,239,62,5.26045662156985,0.4016832050797742,0.32815898974578417,-36,-87,3688,2052.863373907071
2023-08-21 07:07:00,576,490.00460497259274,75,6,495,62,2.345670344520534,1.8465855758723366,0.26912104719317353,-41,-112,4701,2773.2562927334648
2023-08-21 07:08:00,689,770.285648269732,15,59,615,17,0.9512911554743607,2.619243774795966,0.8670792817533599,-68,-90,2168,1345.9288090659297
2023-08-21 07:09:00,228,226.98484022028308,89,41,98,71,3.373773046722358,0.6507408947032195,0.6858561210235878,-56,-104,2645,1675.2467444962006
2023-08-21 07:10:00,602,609.3691515476349,61,89,452,67,3.7239196404271726,3.5120853103640544,0.15892692600630987,-32,-99,2500,1468.932697002283
2023-08-21 07:11:00,29,25.440490085278594,40,37,-48,32,0.583207023561868,3.136713048177166,0.49362000311255094,-86,-89,1693,900.0416551711888
2023-08-21 07:12:00,757,904.273543309178,49,64,644,30,2.861362667232988,1.2305578585939503,0.5873177924165068,-90,-91,3969,2144.5742971916443
2023-08-21 07:13:00,976,1132.7743110315994,75,14,887,48,4.506374911858581,2.6712050901595834,0.4892214942164229,-43,-84,4677,3169.9542150437123
2023-08-21 07:14:00,229,266.80742277505595,23,21,185,63,2.446720156020022,0.429501599538063,0.09814024630540641,-75,-119,1150,639.9205312202683
2023-08-21 07:15:00,165,181.08690216639926,72,93,0,80,1.3225481792564917,2.314237555004699,0.130654948930089,-73,-87,4293,2725.7368384188953
2023-08-21 07:16:00,428,403.83143491326246,16,27,385,78,0.45109813062512283,1.3274596970114216,0.4657426153608294,-31,-117,4011,2579.4152829492646
2023-08-21 07:17:00,62,64.68723886106977,33,54,-25,41,3.715946410146389,0.3491053550490536,0.21699464617613506,-61,-97,2421,1403.015288883219
2023-08-21 07:18:00,453,482.45245302854306,31,96,326,14,0.9610756557205465,2.4154076997338048,0.6199892470975801,-60,-83,3159,2064.0396872067668
2023-08-21 07:19:00,707,778.548983989938,76,92,539,79,1.7822450059628476,0.6360151773040085,0.8774244042336042,-87,-95,3258,1886.201510636276
2023-08-21 07:20:00,451,400.9371514947755,39,60,352,86,5.581811756037366,1.2081907346474359,0.2413893578408317,-41,-117,2623,1492.4768795636253
2023-08-21 07:21:00,140,140.84591608625232,79,87,-26,76,4.39131478021349,4.329690173686545,0.829127931638686,-65,-95,3944,2233.4601521903865
2023-08-21 07:22:00,866,1034.9584483422707,65,78,723,29,2.008140404910971,4.337211059446955,0.21324005814733582,-43,-101,2070,1171.2231443011592
2023-08-21 07:23:00,696,782.702082044212,98,77,521,95,1.1404733032458605,0.14201002645201688,0.931013231152282,-59,-99,2645,1776.9856758892984
2023-08-21 07:24:00,954,1100.3481905109084,2,37,915,51,0.0028119350726132364,0.294431479392398,0.23551872658864625,-68,-114,4764,2868.4911733414697
2023-08-21 07:25:00,538,642.3846048443544,19,26,493,78,1.6329194634873263,1.0082358079438203,0.7587475048010125,-86,-90,2921,1708.7725456506707
2023-08-21 07:26:00,512,572.4011407039653,20,57,435,55,3.1304188806453617,1.1853243325091616,0.26622257045569064,-69,-101,1897,1113.836843815374
2023-08-21 07:27:00,292,272.2314781001083,46,31,215,73,1.35358968345447,1.3628686391810285,0.40386680391708185,-84,-100,3575,1802.8888586732094
2023-08-21 07:28:00,309,288.5341867587346,14,48,247,76,1.9312297899096003,1.5334479636944347,0.8468792896429395,-90,-82,4001,2603.5378528874485
2023-08-21 07:29:00,305,302.37948508255215,33,6,266,47,4.014986937160419,4.3956456126342625,0.2860232218727162,-88,-91,3295,2088.1709791584594
2023-08-21 07:30:00,143,137.5659449027907,47,51,45,57,3.3653566949836384,3.3508294703196677,0.8939746219121811,-76,-107,3085,1932.7877106772107
2023-08-21 07:31:00,531,504.9794376227668,24,4,503,60,5.861087462586594,1.469419999878383,0.9142055595670643,-58,-103,2380,1468.3519767999128
2023-08-21 07:32:00,184,201.8090689806911,83,66,35,79,6.816829883939417,4.164176357714336,0.5502420713416063,-54,-97,1144,726.4205661074352
2023-08-21 07:33:00,110,108.59591449690288,87,24,-1,36,1.8442777639703256,1.2952021713346524,0.8531471987393568,-70,-108,1061,700.0848880806532
2023-08-21 07:34:00,515,490.1166256404387,29,9,477,35,2.1816698526174223,1.9718243551942438,0.26930974156059484,-57,-97,4988,3151.7820920341765
2023-08-21 07:35:00,332,319.0974940397545,61,65,206,17,0.80654977606414,2.8941856711375804,0.7759804114823807,-44,-103,4462,2581.741995247791
2023-08-21 07:36:00,597,528.0008454606148,4,19,574,85,4.1580745434970625,1.623943522524588,0.6335222842087439,-83,-114,4254,2968.002135222862
2023-08-21 07:37:00,172,149.32493182181855,20,54,98,40,1.0972106627499154,0.4967777477211732,0.05227665015406868,-56,-104,3148,2108.5916787881783
2023-08-21 07:38:00,435,350.78140264485785,37,2,396,83,0.4705752823041685,0.9043870713336516,0.7087579419697697,-72,-111,3897,2499.386998161815
2023-08-21 07:39:00,430,429.32145270761606,87,23,320,48,3.188919825371675,0.9135837796099278,0.5497598548966941,-65,-93,2267,1256.7239570438721
2023-08-21 07:40:00,124,117.29080366956036,22,95,7,42,0.5965096057463475,3.176535628435361,0.37681391302990264,-82,-98,2859,1727.8028959697588
2023-08-21 07:41:00,994,871.595848471372,32,85,877,20,0.8987298922215969,1.0630690663790154,0.0042616291560264585,-81,-86,4063,2033.2251445777188
2023-08-21 07:42:00,180,159.53467314567553,15,36,129,71,6.177440619502754,4.90458908009758,0.4429517585942425,-87,-96,1476,845.172119613188
2023-08-21 07:43:00,716,853.3212938623767,73,88,555,43,1.7066634510099727,0.2339100300782393,0.37995689904015784,-67,-100,2471,1245.6812535223667
2023-08-21 07:44:00,174,191.3944699303039,36,13,125,87,8.552998994989299,1.9468380051690892,0.4887214395896111,-85,-81,2964,1749.4379282695918
2023-08-21 07:45:00,978,1052.227473856552,47,41,890,40,0.255908750032265,1.0739586651563942,0.7243992960235908,-67,-118,2807,1921.483861509076
2023-08-21 07:46:00,666,771.1823787943638,4,70,592,72,1.2380445533217441,0.9099793147839519,0.8490232737846751,-47,-114,3158,1678.0720287945933
2023-08-21 07:47:00,643,671.5241978559342,87,35,521,72,1.9454723861394134,3.7860687217590785,0.5678429790373986,-57,-81,4352,2525.967762958866
2023-08-21 07:48:00,308,343.93338331574455,60,71,177,43,1.666025884884522,2.3061581641267526,0.87327528475071,-36,-112,3253,2210.793344775
2023-08-21 07:49:00,595,522.1890093427918,17,64,514,83,3.647164597326808,2.791805859854823,0.1790063437301609,-55,-93,2732,1568.0902202427035
2023-08-21 07:50:00,995,1187.2209711852433,97,45,853,50,3.4317457198496686,1.4680555555988022,0.10401867484712612,-79,-87,2977,1752.9870979608843
2023-08-21 07:51:00,415,458.3773699314076,63,83,269,84,3.538612420682737,4.58298315004932,0.5532500133046085,-64,-85,2880,1482.630735253642
2023-08-21 07:52:00,144,116.16220204920796,32,63,49,73,5.051786359288575,0.037814269884821616,0.9868508639477789,-90,-103,1244,825.6106564169104
2023-08-21 07:53:00,599,704.0624753288158,59,39,501,52,4.532899336356236,3.5542882323666616,0.003139960276900333,-64,-87,1573,891.24320296084
2023-08-21 07:54:00,859,920.6376383127507,85,56,718,95,8.303598238423003,3.4577979423409717,0.0375383956989116,-32,-101,1968,1025.5075206856357
2023-08-21 07:55:00,15,12.587053112505572,5,29,-19,88,0.9947998085415815,4.6577379780322445,0.15246448917721078,-44,-98,4139,2212.635642636956
2023-08-21 07:56:00,905,915.4314048161477,58,16,831,12,0.07970606485607551,4.514145493410545,0.27977260275915006,-90,-112,4461,2280.438507587065
2023-08-21 07:57:00,762,727.452221579832,26,9,727,75,4.314691759946593,4.300847963225134,0.17179832236583248,-37,-109,4587,3209.3711586919285
2023-08-21 07:58:00,32,29.168891720236225,90,18,-76,69,1.814701333907359,1.0185342703642497,0.30141353637044,-82,-114,2816,1905.2120288169012
2023-08-21 07:59:00,575,652.2708636701723,64,41,470,37,2.42616056930032,1.663244820589946,0.27313950828647426,-86,-96,3255,1661.8967036799922
2023-08-21 08:00:00,895,820.5771828655319,94,73,728,64,4.000080165004014,2.827220703969358,0.6511118237005878,-78,-108,3685,2038.8792554370027
2023-08-21 08:01:00,36,36.877003484575525,16,38,-18,39,0.6707423266516377,4.730626849838839,0.8150642439227639,-75,-94,4927,2539.11786842503
2023-08-21 08:02:00,176,161.74223432553137,95,21,60,43,1.1380909581518748,4.27819128813777,0.3625822063528735,-40,-118,3950,2221.5499267546124
2023-08-21 08:03:00,162,154.61990286995965,43,66,53,30,0.7598347199966736,4.661899145469589,0.20921944751353294,-64,-119,4916,2644.0023450858653
2023-08-21 08:04:00,720,602.8869154787022,10,4,706,73,5.49969766513599,0.6260185507071936,0.30697096971231264,-61,-100,1941,1014.536117716369
2023-08-21 08:05:00,287,267.088603062219,67,90,130,22,1.0356281013549067,0.8764697651645342,0.6126840006618162,-68,-104,2266,1573.243777237594
2023-08-21 08:06:00,513,562.9641675775925,47,63,403,34,1.8998049839205637,3.5691345244067856,0.8936166482239486,-87,-110,4376,2770.4968162023974
2023-08-21 08:07:00,44,50.89736157721123,27,37,-20,27,0.014487097017562768,4.327320330140628,0.8056320465513239,-67,-109,3154,1694.4466656455068
2023-08-21 08:08:00,130,148.44594423445565,15,30,85,36,1.8457597259170286,4.719816223462133,0.2983287102095914,-47,-105,1172,678.6314524031387
2023-08-21 08:09:00,20,18.184023182807373,69,53,-102,83,1.7241665813338574,4.8522799967598536,0.15379800818267764,-72,-112,4386,2446.40677555176
2023-08-21 08:10:00,359,387.10020515886816,59,27,273,55,3.878462020176909,0.5003044638913157,0.19410005359260063,-42,-104,2860,1748.4043482196716
2023-08-21 08:11:00,738,736.0751155241509,21,16,701,47,0.8097671977304363,3.28469476646113,0.7808387630713092,-43,-93,4217,2297.787559596348
2023-08-21 08:12:00,711,729.3212858766503,4,96,611,70,3.3599414876671587,1.8420591173973082,0.17294880245322097,-47,-98,1872,1304.881931035986
2023-08-21 08:13:00,166,144.00600498085072,66,19,81,57,3.049747709464192,3.723717332944369,0.7402479463156276,-32,-83,2740,1525.46655865614
2023-08-21 08:14:00,736,606.4818238791634,53,90,593,61,1.4345395922109176,4.230980040472617,0.9540606086669752,-43,-117,1201,789.4334825536129
2023-08-21 08:15:00,725,774.3751556655492,78,97,550,90,4.760401940518976,0.05018287733938365,0.6993410094846775,-80,-98,3490,2258.443259791176
2023-08-21 08:16:00,583,650.0498264754665,63,33,487,27,1.3666663078391492,1.482327699767093,0.3886005555166425,-77,-102,4168,2147.800570512125
2023-08-21 08:17:00,167,194.85148501739428,97,9,61,17,1.0563886442105845,3.8290642215029758,0.23494274727089304,-55,-90,1307,879.901713846347
2023-08-21 08:18:00,290,264.33777449789005,32,33,225,74,1.692141388899448,2.1607916911051634,0.5468546059182194,-80,-85,2820,1693.4801148824452
2023-08-21 08:19:00,191,201.92356653287504,73,94,24,67,5.902474826304828,3.462316523099763,0.1790139958637541,-44,-115,4868,2596.278180772596
2023-08-21 08:20:00,890,857.9456466917858,39,99,752,49,4.13468119281742,3.9155282379104026,0.9758408588736212,-78,-104,2066,1038.1886562282034
2023-08-21 08:21:00,415,352.704442939698,19,25,371,26,2.0048804843635164,1.9069543093111763,0.659606234818826,-52,-91,4996,2566.202015976159
2023-08-21 08:22:00,731,586.5860009182306,8,38,685,33,2.8322519379141227,3.187082360238001,0.3361761599684885,-62,-101,4487,2445.199015975847
2023-08-21 08:23:00,822,950.090024300603,87,8,727,60,5.775366723407029,3.702122022877294,0.8300296537035866,-33,-90,1424,993.6500376168575
2023-08-21 08:24:00,302,278.96551535835306,4,70,228,65,4.287956141719038,2.501962950956802,0.29637996209333106,-80,-84,3927,2395.8165941035622
2023-08-21 08:25:00,307,259.83269846105236,6,86,215,31,1.2602089402685452,3.447301306864137,0.9517979307946315,-80,-104,3211,1687.9263499514684
2023-08-21 08:26:00,796,792.2030127196516,50,13,733,31,1.3779088513507056,1.70271046693445,0.8185335604045901,-81,-109,2952,1823.0326865489992
2023-08-21 08:27:00,680,735.3345346955158,10,60,610,65,4.589872075913088,4.1470633045935585,0.09313749670571092,-45,-88,1750,1041.092003545963
2023-08-21 08:28:00,621,626.574913241859,48,95,478,57,1.888619882789848,4.683523770305238,0.55385103764925,-80,-114,4380,3008.366342352746
2023-08-21 08:29:00,824,780.6363125289042,76,5,743,50,3.934074523238168,2.035025414807021,0.6188582655120785,-84,-118,4607,2401.2516201140334
2023-08-21 08:30:00,676,620.0713694398961,15,4,657,85,6.034092813821186,0.14183264670005524,0.5865715266660696,-53,-82,3988,2463.1818314036373
2023-08-21 08:31:00,406,351.39801243763196,45,86,275,54,3.075797069583259,1.3767401043488403,0.088672775390647,-62,-120,2054,1165.009005801217
2023-08-21 08:32:00,400,378.74668761166106,14,47,339,39,0.22333122506679967,4.466554069102044,0.18619196991063103,-42,-117,4476,2857.374423456733
2023-08-21 08:33:00,658,702.4841637673102,17,56,585,52,2.012711414264862,2.164204199621604,0.5433211332191421,-66,-105,1478,763.9832971656838
2023-08-21 08:34:00,492,514.9452071172205,2,55,435,11,0.11333500076131567,3.1243829696605485,0.9983635882157672,-35,-87,2421,1290.416703641747
2023-08-21 08:35:00,730,787.7145192389168,59,28,643,91,7.535301414346822,3.7966313399662877,0.327380312350092,-70,-115,4014,2585.258653435924
2023-08-21 08:36:00,929,1053.2538263404053,11,97,821,55,5.176449560861824,4.422835709114388,0.5388777545478721,-62,-98,2712,1706.747297566277
2023-08-21 08:37:00,974,909.8563559548904,83,63,828,63,3.0242998300072887,3.830391092264198,0.45225870557986536,-52,-108,1553,926.8472983303808
2023-08-21 08:38:00,702,587.0336380889352,35,25,642,38,0.39683660880966254,4.764268672087692,0.24638520059072933,-50,-101,2086,1104.3636454591626
2023-08-21 08:39:00,930,747.8629864123011,91,37,802,60,1.5662893001063491,3.8108795128328907,0.6946828682985682,-54,-108,1725,1196.9345714921383
2023-08-21 08:40:00,111,103.39156309574474,73,53,-15,90,7.193022072449736,2.83794969091131,0.5066490051123662,-32,-114,1172,721.637620906325
2023-08-21 08:41:00,350,353.68056730997887,43,24,283,48,2.745781453971244,4.529380484884397,0.4756109338947129,-64,-120,2254,1330.3744411504924
2023-08-21 08:42:00,23,20.399617799166926,27,8,-12,58,5.373938946960313,0.7009534399628886,0.3659539144200765,-57,-101,1012,621.3799898326944
2023-08-21 08:43:00,707,750.6239345891418,58,95,554,39,1.9961295205580982,3.610443388408571,0.40738880741944483,-58,-99,3884,2593.9073782290616
2023-08-21 08:44:00,421,343.2699712144679,97,21,303,29,0.47116206549634565,2.470076405109282,0.34661483200960186,-52,-109,1891,1206.4952713474154
2023-08-21 08:45:00,31,29.879783221704262,3,53,-25,98,4.8958974959346895,1.6216448440186826,0.4346264692325187,-84,-89,1891,1261.4945083792677
